B1_x,B1_y,B2_x,B2_y,B3_x,B3_y,B4_x,B4_y,B5_x,B5_y
4841.0,0.422001893,6730.379999999999,0.326877761,6627.96,0.332488576,11632.0,0.176450084,16490.0,0.095351349
4861.0,0.420767798,6758.179999999999,0.325621815,6655.32,0.331203887,11680.0,0.175382666,16558.0,0.094562612
4881.0,0.419538903,6785.98,0.324371576,6682.68,0.329925029,11728.0,0.174322622,16626.0,0.093781587
4901.0,0.418312244,6813.78,0.323126976,6710.04,0.328652245,11776.0,0.173269371,16694.0,0.093008207
4921.0,0.417088132,6841.58,0.321887592,6737.4,0.327385251,11824.0,0.172223989,16762.0,0.092242533
4941.0,0.415868352,6869.379999999999,0.320654988,6764.76,0.326124104,11872.0,0.171185611,16830.0,0.091484409
4961.0,0.414653104,6897.179999999999,0.319426932,6792.12,0.324868729,11920.0,0.170153886,16898.0,0.090733641
4981.0,0.413444501,6924.98,0.318203801,6819.48,0.323619322,11968.0,0.16912922,16966.0,0.08999015
5001.0,0.412240574,6952.78,0.316985627,6846.84,0.322375316,12016.0,0.168111158,17034.0,0.089253825
5021.0,0.411039979,6980.58,0.315772021,6874.2,0.321136713,12064.0,0.167099749,17102.0,0.088524082
5041.0,0.4098441,7008.379999999999,0.314563206,6901.5599999999995,0.319903544,12112.0,0.166095294,17170.0,0.087800418
5061.0,0.408652361,7036.179999999999,0.313360158,6928.92,0.318675241,12160.0,0.16509741,17238.0,0.087082524
5081.0,0.407464947,7063.98,0.312163828,6956.28,0.317452262,12208.0,0.164105413,17306.0,0.086370405
5101.0,0.406281919,7091.78,0.310972276,6983.639999999999,0.316234557,12256.0,0.163119099,17374.0,0.085664896
5121.0,0.405101389,7119.58,0.309785658,7011.0,0.315021756,12304.0,0.162139005,17442.0,0.084966549
5141.0,0.403922386,7147.379999999999,0.308603304,7038.36,0.31381418,12352.0,0.161165117,17510.0,0.084275
5161.0,0.402748471,7175.179999999999,0.307427546,7065.72,0.312611956,12400.0,0.160196908,17578.0,0.083589599
5181.0,0.401578597,7202.98,0.306258205,7093.08,0.311415821,12448.0,0.159234555,17646.0,0.082909883
5201.0,0.400411763,7230.78,0.305093618,7120.44,0.31022504,12496.0,0.158278635,17714.0,0.082235793
5221.0,0.399246417,7258.58,0.303934877,7147.8,0.309040073,12544.0,0.157328801,17782.0,0.081567746
5241.0,0.398085088,7286.379999999999,0.302782815,7175.16,0.307860515,12592.0,0.156384613,17850.0,0.080905517
5261.0,0.39692749,7314.179999999999,0.301636484,7202.5199999999995,0.306686906,12640.0,0.155445762,17918.0,0.080249035
5281.0,0.395774973,7341.98,0.300494683,7229.88,0.305518983,12688.0,0.154512308,17986.0,0.07959827
5301.0,0.394627402,7369.78,0.29935744,7257.24,0.304356269,12736.0,0.153585014,18054.0,0.078953114
5321.0,0.393484902,7397.58,0.298224251,7284.599999999999,0.303198994,12784.0,0.152664195,18122.0,0.078313675
5341.0,0.392346441,7425.379999999999,0.297094506,7311.96,0.302046993,12832.0,0.151748934,18190.0,0.077680431
5361.0,0.391211383,7453.179999999999,0.295970691,7339.32,0.300900162,12880.0,0.150838954,18258.0,0.077054142
5381.0,0.390080123,7480.98,0.29485188,7366.68,0.29975836,12928.0,0.149934177,18326.0,0.076434797
5401.0,0.388953105,7508.78,0.293740035,7394.04,0.298621822,12976.0,0.149034887,18394.0,0.075821412
5421.0,0.387829403,7536.579999999999,0.292635014,7421.4,0.29749088,13024.0,0.148141496,18462.0,0.075213322
5441.0,0.386707927,7564.379999999999,0.29153444,7448.76,0.296365074,13072.0,0.147254422,18530.0,0.074610111
5461.0,0.38558979,7592.179999999999,0.29043743,7476.12,0.295244586,13120.0,0.146373842,18598.0,0.074011736
5481.0,0.38447558,7619.98,0.289343365,7503.48,0.294128925,13168.0,0.145499805,18666.0,0.073418013
5501.0,0.383366242,7647.78,0.288253392,7530.84,0.293017982,13216.0,0.144632864,18734.0,0.072829063
5521.0,0.382261513,7675.579999999999,0.287168163,7558.2,0.291912012,13264.0,0.143773008,18802.0,0.072245346
5541.0,0.381158963,7703.379999999999,0.28608815,7585.5599999999995,0.290810954,13312.0,0.142919018,18870.0,0.071667098
5561.0,0.380057914,7731.179999999999,0.285012382,7612.92,0.289714636,13360.0,0.142070283,18938.0,0.071094252
5581.0,0.378959703,7758.98,0.283939462,7640.28,0.288622937,13408.0,0.141227409,19006.0,0.07052673
5601.0,0.377864493,7786.78,0.282870758,7667.639999999999,0.287535782,13456.0,0.140390849,19074.0,0.069964686
5621.0,0.376774183,7814.579999999999,0.28180695,7695.0,0.286453886,13504.0,0.139560539,19142.0,0.069407833
5641.0,0.375687415,7842.379999999999,0.280749097,7722.36,0.285377326,13552.0,0.138735998,19210.0,0.068856306
5661.0,0.374602872,7870.179999999999,0.27969723,7749.72,0.284305537,13600.0,0.137917406,19278.0,0.068309444
5681.0,0.373521625,7897.98,0.278650862,7777.08,0.283238588,13648.0,0.137104053,19346.0,0.067766339
5701.0,0.372444075,7925.78,0.277609863,7804.44,0.282176599,13696.0,0.136295774,19414.0,0.067227342
5721.0,0.371372424,7953.579999999999,0.276573062,7831.8,0.281119305,13744.0,0.135492269,19482.0,0.066693061
5741.0,0.370304747,7981.379999999999,0.275540789,7859.16,0.280066462,13792.0,0.134693706,19550.0,0.066163175
5761.0,0.369240801,8009.179999999999,0.274512636,7886.5199999999995,0.27901835,13840.0,0.133901383,19618.0,0.065637186
5781.0,0.368178289,8036.98,0.273487112,7913.88,0.277975391,13888.0,0.133115497,19686.0,0.065115556
5801.0,0.367119462,8064.78,0.272467245,7941.24,0.276937791,13936.0,0.132335671,19754.0,0.06459888
5821.0,0.366063527,8092.579999999999,0.271449856,7968.599999999999,0.275905026,13984.0,0.131560929,19822.0,0.064087198
5841.0,0.365010492,8120.379999999999,0.27043634,7995.96,0.274876802,14032.0,0.130791096,19890.0,0.063580229
5861.0,0.363960261,8148.179999999999,0.269428436,8023.32,0.273853203,14080.0,0.13002611,19958.0,0.063078383
5881.0,0.362913862,8175.98,0.268425449,8050.679999999999,0.27283352,14128.0,0.129265862,20026.0,0.062581491
5901.0,0.361872553,8203.779999999999,0.267426794,8078.04,0.271818103,14176.0,0.128510052,20094.0,0.062089224
5921.0,0.360834567,8231.58,0.266432851,8105.4,0.270807763,14224.0,0.127758946,20162.0,0.06160164
5941.0,0.359801179,8259.38,0.26544451,8132.76,0.269802468,14272.0,0.127012862,20230.0,0.061118154
5961.0,0.358773228,8287.18,0.264460176,8160.12,0.26880126,14320.0,0.12627185,20298.0,0.06063804
5981.0,0.357749423,8314.98,0.263480573,8187.48,0.267803703,14368.0,0.125535565,20366.0,0.060161267
6001.0,0.35673028,8342.779999999999,0.262506117,8214.84,0.266810101,14416.0,0.124804144,20434.0,0.05968766
6021.0,0.355715139,8370.58,0.261535241,8242.2,0.265821184,14464.0,0.12407794,20502.0,0.05921727
6041.0,0.354702677,8398.38,0.260570484,8269.56,0.264837639,14512.0,0.123355389,20570.0,0.058750359
6061.0,0.353693111,8426.18,0.259608753,8296.92,0.263859324,14560.0,0.122636916,20638.0,0.058286889
6081.0,0.352687534,8453.98,0.258650402,8324.28,0.262885964,14608.0,0.121923574,20706.0,0.05782707
6101.0,0.3516848,8481.779999999999,0.25769685,8351.64,0.26191665,14656.0,0.121215083,20774.0,0.057371049
6121.0,0.350684931,8509.58,0.25674637,8379.0,0.260950377,14704.0,0.120511536,20842.0,0.056918744
6141.0,0.349688371,8537.38,0.255797845,8406.36,0.25998726,14752.0,0.119813165,20910.0,0.056470601
6161.0,0.348695274,8565.18,0.254851706,8433.72,0.259028176,14800.0,0.119119204,20978.0,0.056026433
6181.0,0.347705916,8592.98,0.253907878,8461.08,0.258073415,14848.0,0.11842971,21046.0,0.05558513
6201.0,0.346720459,8620.779999999999,0.252968154,8488.44,0.257122649,14896.0,0.117744911,21114.0,0.055146556
6221.0,0.345739662,8648.58,0.252032061,8515.8,0.256176158,14944.0,0.117064782,21182.0,0.054711148
6241.0,0.344763797,8676.38,0.251100655,8543.16,0.255234262,14992.0,0.116388993,21250.0,0.054279385
6261.0,0.343792955,8704.18,0.250173338,8570.52,0.254296712,15040.0,0.115717432,21318.0,0.053851599
6281.0,0.342826801,8731.98,0.249249835,8597.88,0.253364045,15088.0,0.115049849,21386.0,0.053427343
6301.0,0.341865277,8759.779999999999,0.248329937,8625.24,0.252435536,15136.0,0.114386355,21454.0,0.053006648
6321.0,0.340907479,8787.58,0.247414177,8652.6,0.251510476,15184.0,0.113727073,21522.0,0.052589918
6341.0,0.339953218,8815.38,0.246502349,8679.96,0.250588771,15232.0,0.113071175,21590.0,0.052176866
6361.0,0.339002219,8843.179999999998,0.245595334,8707.32,0.249670152,15280.0,0.112418739,21658.0,0.051767096
6381.0,0.338054302,8870.98,0.244693254,8734.68,0.248754883,15328.0,0.111769427,21726.0,0.05136029
6401.0,0.337108634,8898.779999999999,0.243794648,8762.039999999999,0.247843492,15376.0,0.111123935,21794.0,0.050956333
6421.0,0.336164269,8926.58,0.242898789,8789.4,0.246936166,15424.0,0.11048328,21862.0,0.050555579
6441.0,0.335221876,8954.38,0.242004934,8816.76,0.246033088,15472.0,0.10984739,21930.0,0.050158261
6461.0,0.334279918,8982.179999999998,0.241112358,8844.119999999999,0.245133994,15520.0,0.109215928,21998.0,0.049763611
6481.0,0.333341413,9009.98,0.240222984,8871.48,0.244238752,15568.0,0.108588648,22066.0,0.049371511
6501.0,0.332405578,9037.779999999999,0.239337736,8898.84,0.243346862,15616.0,0.107965436,22134.0,0.048981974
6521.0,0.331473978,9065.58,0.238457066,8926.199999999999,0.242457627,15664.0,0.107346429,22202.0,0.048594985
6541.0,0.330546919,9093.38,0.237579714,8953.56,0.241571969,15712.0,0.106731263,22270.0,0.048211381
6561.0,0.329622802,9121.179999999998,0.236705561,8980.92,0.240689902,15760.0,0.106119218,22338.0,0.047831507
6581.0,0.328701617,9148.98,0.235835545,9008.28,0.239811666,15808.0,0.105509922,22406.0,0.047454618
6601.0,0.327784154,9176.779999999999,0.234969768,9035.64,0.238936906,15856.0,0.104904076,22474.0,0.04708042
6621.0,0.326869533,9204.58,0.234108008,9063.0,0.238065462,15904.0,0.104302443,22542.0,0.046708919
6641.0,0.325956664,9232.38,0.233249895,9090.36,0.237197562,15952.0,0.103704929,22610.0,0.046339898
6661.0,0.325047376,9260.179999999998,0.232395683,9117.72,0.236333978,16000.0,0.103111131,22678.0,0.045973594
6681.0,0.324141009,9287.98,0.231546052,9145.08,0.235475261,16048.0,0.102520601,22746.0,0.045610243
6701.0,0.323236361,9315.779999999999,0.230700034,9172.44,0.234621564,16096.0,0.101933494,22814.0,0.045249597
6721.0,0.32233413,9343.58,0.229857282,9199.8,0.233772653,16144.0,0.101349785,22882.0,0.04489228
6741.0,0.321433175,9371.38,0.229017504,9227.16,0.232927576,16192.0,0.100770797,22950.0,0.044538445
6761.0,0.320536104,9399.179999999998,0.228181246,9254.52,0.232086107,16240.0,0.100196737,23018.0,0.044187242
6781.0,0.319643065,9426.98,0.227348907,9281.88,0.231247824,16288.0,0.099626199,23086.0,0.043838255
6801.0,0.318752331,9454.779999999999,0.226521959,9309.24,0.230412529,16336.0,0.099058624,23154.0,0.04349154
6821.0,0.317864086,9482.58,0.225697795,9336.6,0.229580417,16384.0,0.098494429,23222.0,0.043146776
6841.0,0.316979789,9510.38,0.224876544,9363.96,0.228752202,16432.0,0.097933727,23290.0,0.042803776
6861.0,0.316097479,9538.179999999998,0.224056996,9391.32,0.227927904,16480.0,0.097375325,23358.0,0.042462602
6881.0,0.315217659,9565.98,0.223239184,9418.68,0.227107167,16528.0,0.09681928,23426.0,0.042123483
6901.0,0.314340835,9593.779999999999,0.22242301,9446.039999999999,0.226289208,16576.0,0.096265832,23494.0,0.041787061
6921.0,0.313470207,9621.58,0.221608723,9473.4,0.225474336,16624.0,0.095715438,23562.0,0.04145431
6941.0,0.312605189,9649.38,0.220797499,9500.76,0.2246624,16672.0,0.095168474,23630.0,0.041124917
6961.0,0.311742976,9677.179999999998,0.219990487,9528.119999999999,0.22385318,16720.0,0.094625521,23698.0,0.0407984
6981.0,0.310885827,9704.98,0.219187466,9555.48,0.223047743,16768.0,0.094086736,23766.0,0.040474483
7001.0,0.310032718,9732.779999999999,0.218387299,9582.84,0.222245806,16816.0,0.093551864,23834.0,0.04015335
7021.0,0.309183703,9760.58,0.217589278,9610.199999999999,0.221446833,16864.0,0.093020655,23902.0,0.03983545
7041.0,0.308336147,9788.38,0.216793507,9637.56,0.220650369,16912.0,0.092493336,23970.0,0.039520533
7061.0,0.307491077,9816.179999999998,0.216000542,9664.92,0.21985648,16960.0,0.091969274,24038.0,0.03920803
7081.0,0.306651087,9843.98,0.215210687,9692.28,0.219065506,17008.0,0.091448688,24106.0,0.038897997
7101.0,0.305815511,9871.779999999999,0.214424267,9719.64,0.218277792,17056.0,0.090931892,24174.0,0.038590649
7121.0,0.30498199,9899.58,0.213640093,9747.0,0.217493939,17104.0,0.09041895,24242.0,0.038286189
7141.0,0.30415074,9927.38,0.212858724,9774.36,0.21671355,17152.0,0.089909701,24310.0,0.037984303
7161.0,0.303319081,9955.179999999998,0.212078959,9801.72,0.215936243,17200.0,0.08940335,24378.0,0.037684645
7181.0,0.3024896,9982.98,0.211300908,9829.08,0.215162478,17248.0,0.088899668,24446.0,0.037387658
7201.0,0.301663108,10010.779999999999,0.210524448,9856.44,0.214392244,17296.0,0.088398769,24514.0,0.037093318
7221.0,0.300838205,10038.58,0.209750202,9883.8,0.213625127,17344.0,0.087900518,24582.0,0.036801556
7241.0,0.300014863,10066.38,0.20897878,9911.16,0.21286083,17392.0,0.087404972,24650.0,0.036512456
7261.0,0.29919384,10094.179999999998,0.208209576,9938.52,0.212100273,17440.0,0.086911933,24718.0,0.036226255
7281.0,0.29837581,10121.98,0.207443004,9965.88,0.211342673,17488.0,0.0864212,24786.0,0.035942901
7301.0,0.297559929,10149.779999999999,0.206680313,9993.24,0.210587614,17536.0,0.085932847,24854.0,0.035662254
7321.0,0.29674649,10177.58,0.205920623,10020.6,0.209835337,17584.0,0.085447717,24922.0,0.035384371
7341.0,0.29593624,10205.38,0.20516509,10047.96,0.209085006,17632.0,0.084966501,24990.0,0.035109093
7361.0,0.295129694,10233.179999999998,0.204413067,10075.32,0.20833721,17680.0,0.084489336,25058.0,0.034835874
7381.0,0.294328076,10260.98,0.203663812,10102.68,0.20759196,17728.0,0.084015409,25126.0,0.034564585
7401.0,0.293529448,10288.779999999999,0.20291754,10130.039999999999,0.206849011,17776.0,0.083544313,25194.0,0.034295509
7421.0,0.292734663,10316.58,0.202174695,10157.4,0.206108536,17824.0,0.083075577,25262.0,0.034029001
7441.0,0.291942398,10344.38,0.201436774,10184.76,0.205370163,17872.0,0.082609185,25330.0,0.033765447
7461.0,0.291152456,10372.179999999998,0.200701864,10212.119999999999,0.20463417,17920.0,0.082145845,25398.0,0.033504853
7481.0,0.290364743,10399.98,0.199968996,10239.48,0.203900571,17968.0,0.081685829,25466.0,0.033246789
7501.0,0.289579257,10427.779999999999,0.199239522,10266.84,0.203169818,18016.0,0.081230062,25534.0,0.032990249
7521.0,0.288797301,10455.58,0.198514441,10294.199999999999,0.202442362,18064.0,0.080778413,25602.0,0.032734854
7541.0,0.288018216,10483.38,0.197792475,10321.56,0.201718191,18112.0,0.080329681,25670.0,0.032481107
7561.0,0.287240667,10511.179999999998,0.197073781,10348.92,0.200996958,18160.0,0.07988379,25738.0,0.032229168
7581.0,0.286466052,10538.98,0.196358129,10376.28,0.200278557,18208.0,0.079440979,25806.0,0.031979081
7601.0,0.285693517,10566.779999999999,0.195645239,10403.64,0.199562544,18256.0,0.079001733,25874.0,0.031731573
7621.0,0.284922363,10594.58,0.194935808,10431.0,0.198849654,18304.0,0.078566131,25942.0,0.031486905
7641.0,0.284152797,10622.38,0.194229196,10458.36,0.198140348,18352.0,0.078134022,26010.0,0.031245004
7661.0,0.283386294,10650.179999999998,0.193524649,10485.72,0.197433922,18400.0,0.077704785,26078.0,0.031005269
7681.0,0.282623428,10677.98,0.192822729,10513.08,0.196729901,18448.0,0.077277687,26146.0,0.030767429
7701.0,0.281862827,10705.779999999999,0.192124538,10540.44,0.196028666,18496.0,0.076853304,26214.0,0.030532128
7721.0,0.281105519,10733.58,0.191428636,10567.8,0.19533077,18544.0,0.07643174,26282.0,0.030299623
7741.0,0.280351516,10761.38,0.190735839,10595.16,0.194635722,18592.0,0.076013235,26350.0,0.030069486
7761.0,0.279600053,10789.179999999998,0.190045229,10622.52,0.193943918,18640.0,0.075597709,26418.0,0.02984128
7781.0,0.278851847,10816.98,0.189358401,10649.88,0.193255542,18688.0,0.075184679,26486.0,0.029614958
7801.0,0.278107649,10844.779999999999,0.188673929,10677.24,0.192569617,18736.0,0.074773768,26554.0,0.029390751
7821.0,0.277364791,10872.58,0.18799223,10704.6,0.191886685,18784.0,0.074364278,26622.0,0.029168235
7841.0,0.276623606,10900.38,0.187315863,10731.96,0.191207032,18832.0,0.073955744,26690.0,0.028947021
7861.0,0.275885415,10928.179999999998,0.186643842,10759.32,0.190531136,18880.0,0.073547872,26758.0,0.02872743
7881.0,0.275150251,10955.98,0.185976606,10786.68,0.189859068,18928.0,0.073140564,26826.0,0.02850934
7901.0,0.27441782,10983.779999999999,0.185312363,10814.039999999999,0.189189477,18976.0,0.072734552,26894.0,0.028292592
7921.0,0.273687906,11011.58,0.184650222,10841.4,0.188521846,19024.0,0.072330285,26962.0,0.0280774
7941.0,0.272961824,11039.38,0.183990379,10868.76,0.187856744,19072.0,0.071928337,27030.0,0.027864333
7961.0,0.272238258,11067.179999999998,0.183334472,10896.119999999999,0.187193422,19120.0,0.071528833,27098.0,0.02765406
7981.0,0.271516806,11094.98,0.182681835,10923.48,0.186532477,19168.0,0.07113068,27166.0,0.027445967
8001.0,0.27079784,11122.779999999999,0.182030381,10950.84,0.185874281,19216.0,0.070733036,27234.0,0.027239141
8021.0,0.270082339,11150.58,0.181383082,10978.199999999999,0.185219389,19264.0,0.070335701,27302.0,0.027033026
8041.0,0.269369482,11178.38,0.180738575,11005.56,0.18456779,19312.0,0.069939721,27370.0,0.026827582
8061.0,0.268659037,11206.179999999998,0.180096686,11032.92,0.183918807,19360.0,0.069546324,27438.0,0.026622583
8081.0,0.267949871,11233.98,0.179457927,11060.28,0.183271738,19408.0,0.069155123,27506.0,0.026418048
8101.0,0.267242348,11261.779999999999,0.178821494,11087.64,0.182627044,19456.0,0.068766109,27574.0,0.02621521
8121.0,0.266537993,11289.58,0.1781874,11115.0,0.181986193,19504.0,0.068379344,27642.0,0.026014161
8141.0,0.265835473,11317.38,0.17755673,11142.36,0.181349128,19552.0,0.06799495,27710.0,0.025814401
8161.0,0.265134881,11345.179999999998,0.176929361,11169.72,0.180714991,19600.0,0.067613249,27778.0,0.025616121
8181.0,0.264437591,11372.98,0.176303307,11197.08,0.180083012,19648.0,0.067233233,27846.0,0.025419884
8201.0,0.263744607,11400.779999999999,0.175680149,11224.44,0.179453073,19696.0,0.066854884,27914.0,0.025225844
8221.0,0.263053714,11428.58,0.175060832,11251.8,0.178825795,19744.0,0.066479241,27982.0,0.025033596
8241.0,0.262365853,11456.38,0.174445608,11279.16,0.17820162,19792.0,0.066106279,28050.0,0.024842569
8261.0,0.261679909,11484.179999999998,0.173832824,11306.52,0.177580323,19840.0,0.065736119,28118.0,0.024652828
8281.0,0.260997417,11511.98,0.17322209,11333.88,0.176961459,19888.0,0.0653685,28186.0,0.024464731
8301.0,0.260317643,11539.779999999999,0.172613226,11361.24,0.176345234,19936.0,0.065003211,28254.0,0.02427822
8321.0,0.259639099,11567.58,0.172007075,11388.6,0.175732112,19984.0,0.064640721,28322.0,0.024092468
8341.0,0.258961495,11595.38,0.171403511,11415.96,0.17512168,20032.0,0.064280637,28390.0,0.023907333
8361.0,0.258286077,11623.179999999998,0.17080318,11443.32,0.174514098,20080.0,0.063922924,28458.0,0.023723392
8381.0,0.25761356,11650.98,0.17020552,11470.68,0.173908913,20128.0,0.063568289,28526.0,0.023540623
8401.0,0.256943305,11678.779999999999,0.169609612,11498.039999999999,0.17330608,20176.0,0.063216246,28594.0,0.0233584
8421.0,0.256273977,11706.58,0.169016873,11525.4,0.172705258,20224.0,0.062866197,28662.0,0.02317698
8441.0,0.255607184,11734.38,0.168426008,11552.76,0.172107012,20272.0,0.062518119,28730.0,0.022996737
8461.0,0.254941118,11762.179999999998,0.167837264,11580.119999999999,0.171511061,20320.0,0.062171531,28798.0,0.022818032
8481.0,0.25427489,11789.98,0.167251398,11607.48,0.170917275,20368.0,0.06182627,28866.0,0.02264087
8501.0,0.253610313,11817.779999999999,0.166666343,11634.84,0.170326649,20416.0,0.061482676,28934.0,0.022465352
8521.0,0.252948861,11845.58,0.166083473,11662.199999999999,0.169739241,20464.0,0.061140837,29002.0,0.022291192
8541.0,0.252289399,11873.38,0.165502921,11689.56,0.169154522,20512.0,0.060800565,29070.0,0.022118123
8561.0,0.251632938,11901.179999999998,0.164924895,11716.92,0.16857222,20560.0,0.060461588,29138.0,0.021946085
8581.0,0.250978743,11928.98,0.164349491,11744.28,0.167992336,20608.0,0.060124502,29206.0,0.021775509
8601.0,0.250324926,11956.779999999999,0.163776474,11771.64,0.167414498,20656.0,0.059789745,29274.0,0.021606822
8621.0,0.249671546,11984.58,0.163205131,11799.0,0.166839409,20704.0,0.059457256,29342.0,0.021440048
8641.0,0.249019059,12012.38,0.162635713,11826.36,0.166267844,20752.0,0.059127309,29410.0,0.021274905
8661.0,0.248366862,12040.179999999998,0.162068616,11853.72,0.16569881,20800.0,0.058799676,29478.0,0.021111362
8681.0,0.247716765,12067.98,0.161503062,11881.08,0.165130935,20848.0,0.05847359,29546.0,0.020949263
8701.0,0.247069678,12095.779999999999,0.160938815,11908.44,0.16456531,20896.0,0.058149198,29614.0,0.020788833
8721.0,0.246424494,12123.58,0.160376684,11935.8,0.164001243,20944.0,0.057827454,29682.0,0.020630269
8741.0,0.245781338,12151.38,0.159817381,11963.16,0.163438313,20992.0,0.057507986,29750.0,0.020473484
8761.0,0.245141486,12179.179999999998,0.159259716,11990.52,0.162877451,21040.0,0.057189954,29818.0,0.020317808
8781.0,0.24450436,12206.98,0.158704549,12017.88,0.162318862,21088.0,0.056873213,29886.0,0.020162878
8801.0,0.243872037,12234.779999999999,0.158152587,12045.24,0.161763196,21136.0,0.056558449,29954.0,0.020008748
8821.0,0.243241779,12262.58,0.157603346,12072.6,0.161210476,21184.0,0.056245834,30022.0,0.019855587
8841.0,0.242612586,12290.38,0.157056351,12099.96,0.160659994,21232.0,0.055934957,30090.0,0.019703584
8861.0,0.241985162,12318.179999999998,0.156512992,12127.32,0.160111753,21280.0,0.05562586,30158.0,0.019552782
8881.0,0.241359837,12345.98,0.155970933,12154.68,0.15956572,21328.0,0.055318682,30226.0,0.019403307
8901.0,0.240736229,12373.779999999999,0.155430036,12182.039999999999,0.159021153,21376.0,0.055013336,30294.0,0.019255621
8921.0,0.240113042,12401.58,0.154890956,12209.4,0.158478472,21424.0,0.054709955,30362.0,0.019109515
8941.0,0.239490047,12429.38,0.154354216,12236.76,0.157938451,21472.0,0.054408754,30430.0,0.018964911
8961.0,0.238867362,12457.179999999998,0.153819669,12264.119999999999,0.157400864,21520.0,0.054108992,30498.0,0.018821478
8981.0,0.238243684,12484.98,0.153286372,12291.48,0.15686561,21568.0,0.053810332,30566.0,0.018678894
9001.0,0.237622063,12512.779999999999,0.15275331,12318.84,0.156332882,21616.0,0.053511919,30634.0,0.018537292
9021.0,0.23700212,12540.58,0.1522228,12346.199999999999,0.155802798,21664.0,0.053214143,30702.0,0.01839648
9041.0,0.236382573,12568.38,0.151694969,12373.56,0.155274991,21712.0,0.052918221,30770.0,0.018256394
9061.0,0.235765752,12596.179999999998,0.151169359,12400.92,0.154748579,21760.0,0.052624111,30838.0,0.018117079
9081.0,0.235151838,12623.98,0.150646073,12428.279999999999,0.154223004,21808.0,0.052331707,30906.0,0.017978544
9101.0,0.234539056,12651.779999999999,0.150124729,12455.64,0.153698663,21856.0,0.052041548,30974.0,0.017841184
9121.0,0.233928052,12679.58,0.149604287,12483.0,0.153175979,21904.0,0.051753325,31042.0,0.017705342
9141.0,0.233320273,12707.38,0.149084325,12510.36,0.152654715,21952.0,0.051466323,31110.0,0.017571433
9161.0,0.23271545,12735.179999999998,0.148566138,12537.72,0.152134331,22000.0,0.051180241,31178.0,0.017439527
9181.0,0.232114816,12762.98,0.148049293,12565.08,0.151615628,22048.0,0.050895259,31246.0,0.017309512
9201.0,0.231517917,12790.779999999999,0.147534445,12592.44,0.151098144,22096.0,0.050612006,31314.0,0.017181249
9221.0,0.230924388,12818.58,0.14702196,12619.8,0.150582286,22144.0,0.050330295,31382.0,0.017053681
9241.0,0.230330806,12846.38,0.146511573,12647.16,0.150068789,22192.0,0.05004999,31450.0,0.016926031
9261.0,0.229738896,12874.179999999998,0.146002897,12674.52,0.149557697,22240.0,0.049771196,31518.0,0.016797843
9281.0,0.229149101,12901.98,0.145494543,12701.88,0.149048299,22288.0,0.049494011,31586.0,0.016669319
9301.0,0.228562695,12929.779999999999,0.144988333,12729.24,0.148540321,22336.0,0.049218696,31654.0,0.016541491
9321.0,0.227980154,12957.58,0.144484649,12756.6,0.148033437,22384.0,0.048945201,31722.0,0.016414926
9341.0,0.227399945,12985.38,0.143982812,12783.96,0.147528259,22432.0,0.048672523,31790.0,0.016289926
9361.0,0.226821977,13013.179999999998,0.143483763,12811.32,0.147025367,22480.0,0.048400465,31858.0,0.016166634
9381.0,0.226244306,13040.98,0.142986533,12838.68,0.146524438,22528.0,0.048129196,31926.0,0.016044568
9401.0,0.225668353,13068.779999999999,0.142491511,12866.039999999999,0.146025726,22576.0,0.047859399,31994.0,0.015923643
9421.0,0.225093904,13096.58,0.141999678,12893.4,0.145529447,22624.0,0.047591691,32062.0,0.015803855
9441.0,0.224519592,13124.38,0.141508624,12920.76,0.145034511,22672.0,0.047326442,32130.0,0.015684564
9461.0,0.223946643,13152.179999999998,0.141019543,12948.119999999999,0.144540506,22720.0,0.047063403,32198.0,0.015566125
9481.0,0.223374676,13179.98,0.140532302,12975.48,0.144048048,22768.0,0.046801725,32266.0,0.015449217
9501.0,0.22280459,13207.779999999999,0.140046331,13002.84,0.143557577,22816.0,0.046541321,32334.0,0.015333262
9521.0,0.222239091,13235.58,0.139562374,13030.199999999999,0.143069637,22864.0,0.04628238,32402.0,0.015217837
9541.0,0.221676414,13263.38,0.139079641,13057.56,0.142583909,22912.0,0.046024721,32470.0,0.01510291
9561.0,0.221116091,13291.179999999998,0.138598825,13084.92,0.142100824,22960.0,0.045767718,32538.0,0.014988529
9581.0,0.220557077,13318.98,0.138118691,13112.279999999999,0.141620666,23008.0,0.045511452,32606.0,0.014875039
9601.0,0.219997719,13346.779999999999,0.137638581,13139.64,0.141143553,23056.0,0.045256548,32674.0,0.014762401
9621.0,0.219439759,13374.58,0.137160765,13167.0,0.140668589,23104.0,0.045003333,32742.0,0.014650621
9641.0,0.218883855,13402.38,0.136686571,13194.36,0.140195125,23152.0,0.044751551,32810.0,0.014540393
9661.0,0.218329154,13430.179999999998,0.136213731,13221.72,0.139722774,23200.0,0.044501069,32878.0,0.014432186
9681.0,0.217775532,13457.98,0.135744095,13249.08,0.139251643,23248.0,0.044252252,32946.0,0.014325986
9701.0,0.217222538,13485.779999999999,0.135276373,13276.44,0.138782618,23296.0,0.044004696,33014.0,0.014221682
9721.0,0.216668848,13513.58,0.134811966,13303.8,0.138315777,23344.0,0.043758572,33082.0,0.014118987
9741.0,0.216116691,13541.38,0.134349425,13331.16,0.13785082,23392.0,0.043514375,33150.0,0.014017266
