B5_x,B5_y,B4_x,B4_y,B3_x,B3_y,B2_x,B2_y,B1_x,B1_y
6.694220293,0.003957234,10.924460532,0.003899207,30.030322764,0.003425063,74.267704371,0.00278571,234.099237969,0.002198535
6.887315849,0.003911102,11.261597469,0.003883954,30.969914045,0.003343072,76.594925837,0.002797635,241.601707889,0.002125628
7.085981269,0.003907544,11.609138701,0.003880029,31.938903337,0.003342947,78.995072134,0.002754863,249.34461881,0.002108873
7.290377216,0.00390458,11.967405313,0.00386085,32.938210448,0.003391465,81.470428402,0.002742461,257.335676443,0.002120873
7.500668987,0.003863192,12.336728298,0.003857598,33.968783964,0.00326923,84.023351391,0.002709707,265.582833455,0.002052268
7.717026649,0.003896278,12.717448863,0.00386915,35.031602152,0.003305713,86.656271698,0.002728787,274.094297382,0.00205906
7.939625173,0.003928298,13.109918746,0.00384526,36.127673885,0.003272991,89.371696085,0.002719088,282.878538797,0.002075136
8.168644576,0.00394656,13.514500541,0.003793669,37.258039603,0.003257697,92.172209866,0.002658508,291.94429974,0.002041852
8.404270071,0.003901378,13.931568029,0.003839428,38.4237723,0.003271236,95.060479366,0.002649763,301.300602419,0.001998153
8.64669221,0.003918336,14.361506529,0.003832699,39.62597854,0.003268604,98.03925446,0.002649286,310.956758185,0.001966002
8.896107044,0.00392723,14.804713249,0.003777294,40.86579951,0.003252807,101.111371195,0.002621779,320.922376805,0.001975059
9.152716278,0.003920115,15.261597656,0.003788285,42.144412104,0.003188619,104.279754485,0.002574078,331.20737602,0.001997021
9.416727434,0.003911695,15.732581854,0.003763611,43.463030037,0.003205418,107.547420897,0.002585209,341.821991418,0.001962379
9.688354023,0.003887265,16.218100974,0.003754975,44.822905,0.003164673,110.917481526,0.002595385,352.776786619,0.001946077
9.967815712,0.003889756,16.718603572,0.003775612,46.225327845,0.003177586,114.393144954,0.002538144,364.082663789,0.001917322
10.255338505,0.003871493,17.234552051,0.003734563,47.671629815,0.00320103,117.977720305,0.002560722,375.75087449,0.001900114
10.551154927,0.003878964,17.766423082,0.003728506,49.163183804,0.003142107,121.674620398,0.002482812,387.793030876,0.00188834
10.855504207,0.003881454,18.314708047,0.003731422,50.70140566,0.003104371,125.487364993,0.002487582,400.22111725,0.001863207
11.168632478,0.003861057,18.879913491,0.003752732,52.287755531,0.003115654,129.419584145,0.002516838,413.04750199,0.001897623
11.490792969,0.003824887,19.462561594,0.003696093,53.923739252,0.003041687,133.475021658,0.002440199,426.284949862,0.00185483
11.822246218,0.003850147,20.063190648,0.003712356,55.61090977,0.003081805,137.657538651,0.002438132,439.946634716,0.001844414
12.163260273,0.003806624,20.682355559,0.003646969,57.350868622,0.002995551,141.971117233,0.002396315,454.046152605,0.001803432
12.514110918,0.00385157,21.320628358,0.003669176,59.145267453,0.003021503,146.419864294,0.002415395,468.597535309,0.001780564
12.87508189,0.00379856,21.978598728,0.00362308,60.995809587,0.002979379,151.008015416,0.002393294,483.615264302,0.001757696
13.246465112,0.003799746,22.65687455,0.003611976,62.90425164,0.002978627,155.739938908,0.002370556,499.114285166,0.001762903
13.628560926,0.003800576,23.356082466,0.003621173,64.87240519,0.002962705,160.620139959,0.00236197,515.11002246,0.001783281
14.021678337,0.003829393,24.076868456,0.003602219,66.902138494,0.002928981,165.653264932,0.002348932,531.618395074,0.001753394
14.426135265,0.003803541,24.819898435,0.003583601,68.995378266,0.002926348,170.844105786,0.002374213,548.655832072,0.001685921
14.842258801,0.003796781,25.585858869,0.003558142,71.154111501,0.002920205,176.197604641,0.002281992,566.239289038,0.001707431
15.270385467,0.003768557,26.375457409,0.003559712,73.380387364,0.002901776,181.718858478,0.002254962,584.386264956,0.00165626
15.710861497,0.003753852,27.189423544,0.00353829,75.676319135,0.002889866,187.413123998,0.002266728,603.114819618,0.001684109
16.164043108,0.00375231,28.028509276,0.00353358,78.044086213,0.002877705,193.28582262,0.002246694,622.443591603,0.001642674
16.630296795,0.003723492,28.893489816,0.003505092,80.485936188,0.002845109,199.34254565,0.002248602,642.391816824,0.001608938
17.109999624,0.00374389,29.785164294,0.003535711,83.004186972,0.002843229,205.589059598,0.002193587,662.979347671,0.001609844
17.603539536,0.003726457,30.704356507,0.003483782,85.601228999,0.002812639,212.031311674,0.002227773,684.226672766,0.001625693
18.111315664,0.00369764,31.651915672,0.00346909,88.279527497,0.002764623,218.675435444,0.002178641,706.154937359,0.001569994
18.633738653,0.003713768,32.628717214,0.003483222,91.041624825,0.002783303,225.527756675,0.002164013,728.785964365,0.001595806
19.171230993,0.003663367,33.635663575,0.003406058,93.890142889,0.00275008,232.594799354,0.002145092,752.142276087,0.001551427
19.724227361,0.003664672,34.673685045,0.003425013,96.827785626,0.002714726,239.883291902,0.002102638,776.247116629,0.00154939
20.293174974,0.003661588,35.743740626,0.00334684,99.857341578,0.002687897,247.400173579,0.002081809,801.124475025,0.001547578
20.878533946,0.003662893,36.846818915,0.00335256,102.981686533,0.002671223,255.152601091,0.002106295,826.799109118,0.001489615
21.480777665,0.003602768,37.983939015,0.003385085,106.203786258,0.002656681,263.147955402,0.002060026,853.296570195,0.001492105
22.100393173,0.003627316,39.156151484,0.003360523,109.526699311,0.002674358,271.393848764,0.00203713,880.643228418,0.001529465
22.737881563,0.00358913,40.364539297,0.00334269,112.95357995,0.002607662,279.898131963,0.002084194,908.866299066,0.001473539
23.393758378,0.003594111,41.610218852,0.003336522,116.48768112,0.002603148,288.668901795,0.002007714,937.993869618,0.001439802
24.068554036,0.003591739,42.894341,0.003305791,120.132357546,0.002590235,297.714508771,0.002000877,968.054927712,0.001452708
24.762814253,0.003550825,44.218092107,0.003246349,123.891068917,0.00258334,307.043565073,0.002001672,999.079389984,0.001442972
25.477100485,0.003576204,45.582695154,0.003264294,127.767383167,0.002543598,316.664952749,0.00196383,1031.09813185,0.001419651
26.211990386,0.003524973,46.989410861,0.003241077,131.764979866,0.002528053,326.587832172,0.001919628,1064.143018224,0.001408104
26.968078271,0.003520348,48.439538855,0.003229862,135.887653708,0.002510752,336.821650761,0.00194634,1098.24693524,0.001360103
27.745975599,0.003495206,49.934418872,0.003218646,140.139318119,0.002521157,347.376151973,0.001916924,1133.443822971,0.001365763
28.546311464,0.003447415,51.475431993,0.00318242,144.524008966,0.002489941,358.261384584,0.001912154,1169.768709211,0.001361914
29.36973311,0.003439943,53.064001919,0.003178158,149.04588839,0.002458223,369.487712254,0.001908815,1207.257744335,0.001358065
30.216906448,0.003453226,54.701596289,0.003133184,153.709248762,0.002428009,381.065823394,0.001900865,1245.948237271,0.001350593
31.088516599,0.003439232,56.389728033,0.003139128,158.518516747,0.002406445,393.006741342,0.001849031,1285.878692634,0.001328857
31.985268445,0.003434251,58.129956773,0.003099985,163.478257516,0.002435406,405.321834859,0.00185078,1327.088849046,0.001297837
32.907887201,0.003402825,59.923890258,0.003101668,168.593179073,0.002352286,418.022828954,0.001828679,1369.619718681,0.0012958
33.857119002,0.00337045,61.773185859,0.003039085,173.86813673,0.002341003,431.121816044,0.00181087,1413.513628079,0.001281082
34.833731504,0.003356456,63.679552091,0.003032019,179.308137708,0.002338496,444.631267469,0.00183647,1458.814260275,0.001274969
35.838514505,0.003351475,65.644750195,0.002994895,184.918345897,0.002327463,458.564045367,0.001764919,1505.566698267,0.001270893
36.872280589,0.003319575,67.670595767,0.003000279,190.704086755,0.002305148,472.933414919,0.001735981,1553.817469883,0.001280856
37.935865774,0.003340565,69.758960433,0.00299983,196.670852362,0.002282456,487.753056975,0.00173614,1603.614594088,0.001249384
39.030130196,0.003293485,71.911773578,0.002982895,202.824306637,0.002252995,503.037081085,0.001752199,1655.00762877,0.001217911
40.155958802,0.003234664,74.13102413,0.002943977,209.17029071,0.002263776,518.800038929,0.00171531,1708.04772006,0.001220175
41.314262064,0.003265972,76.418762396,0.002919078,215.71482847,0.00220711,535.056938173,0.001700841,1762.787653232,0.001181231
42.505976717,0.003223398,78.777101959,0.002898666,222.464132281,0.002202597,551.823256757,0.001674924,1819.281905239,0.001220175
43.732066517,0.003213199,81.208221625,0.002870066,229.424608881,0.002186675,569.114957629,0.001684782,1877.586698919,0.001207722
44.993523018,0.003226837,83.714367444,0.002849205,236.602865462,0.002163858,586.948503948,0.001646781,1937.760058959,0.001190288
46.291366378,0.003177741,86.297854777,0.00281825,244.005715943,0.002166992,605.340874754,0.001624361,1999.861869633,0.001138212
47.626646179,0.003161968,88.961070441,0.002847971,251.640187436,0.002124743,624.309581136,0.001623566,2063.953934399,0.00116425
49.000442279,0.003130542,91.706474911,0.002794361,259.513526919,0.0021186,643.872682901,0.001605917,2130.100037411,0.001131419
50.413865687,0.003111567,94.536604596,0.002810736,267.633208114,0.002087132,664.048805775,0.001600034,2198.366006991,0.001137306
51.868059456,0.003092949,97.454074177,0.002784603,276.006938582,0.002091269,684.857159126,0.001560125,2268.819781145,0.001103796
53.364199611,0.003061167,100.461579028,0.002763406,284.642667037,0.002048017,706.317554263,0.001569347,2341.531475169,0.001120098
54.903496103,0.003074449,103.561897704,0.002750845,293.548590896,0.00204037,728.450423292,0.001551539,2416.573451437,0.00111172
56.487193778,0.003034602,106.75789451,0.002719553,302.733164053,0.002057044,751.276838572,0.001559966,2494.020391405,0.001072323
58.116573396,0.003013849,110.052522142,0.002663812,312.205104913,0.002028836,774.818532776,0.001534525,2573.949369942,0.001063719
59.792952657,0.002977442,113.448824421,0.002676261,321.973404661,0.001997745,799.097919581,0.00150988,2656.43993203,0.001075946
61.517687271,0.002958349,116.949939102,0.002636221,332.047335798,0.001971543,824.138115013,0.001489528,2741.574171928,0.001057606
63.292172054,0.002945423,120.559100773,0.002623211,342.436460944,0.001931425,849.96295945,0.001479034,2829.436814872,0.001036549
65.117842055,0.002935105,124.279643844,0.002619622,353.150641918,0.001940201,876.597040321,0.001463293,2920.115301394,0.001017756
66.996173717,0.002925025,128.115005628,0.002569713,364.200049093,0.001911993,904.06571552,0.001439124,3013.699874341,0.00102387
68.928686073,0.002913285,132.068729515,0.002559619,375.595171054,0.001913622,932.395137541,0.001435467,3110.283668685,0.001009605
70.916941971,0.002849602,136.144468247,0.002570162,387.346824556,0.001894692,961.612278384,0.001424496,3209.962804211,0.001007115
72.962549339,0.002828018,140.345987292,0.002506008,399.466164788,0.001843667,991.744955231,0.001400964,3312.836481173,0.000982208
75.067162488,0.002819243,144.677168325,0.002490531,411.964695962,0.001825112,1022.821856934,0.00139206,3419.007079021,0.000968623
77.232483446,0.00278082,149.142012809,0.002468548,424.854282238,0.001839906,1054.872571323,0.001393173,3528.580258285,0.000950283
79.460263336,0.002765403,153.744645699,0.002453632,438.14715898,0.001807937,1087.927613383,0.001388085,3641.665065732,0.000932622
81.752303794,0.00274548,158.489319246,0.002436135,451.855944375,0.001771455,1122.018454302,0.001339589,3758.374042884,0.000933981
84.110458424,0.002716069,163.38041693,0.002396432,465.993651407,0.001789884,1157.177551436,0.001333706,3878.823338024,0.000928094
86.536634296,0.002734095,168.422457508,0.002391497,480.573700214,0.001749891,1193.438379211,0.001330685,4003.13282178,0.000911792
89.03279349,0.002682983,173.62009919,0.002335532,495.609930822,0.001735474,1230.835460994,0.001305086,4131.426206428,0.000903414
91.600954684,0.002686303,178.978143941,0.002337999,511.116616285,0.001700496,1269.404401962,0.001308584,4263.831169001,0.000916547
94.243194785,0.002661518,184.501541918,0.002318372,527.108476236,0.001693852,1309.181922999,0.001305881,4400.47947836,0.000896622
96.961650605,0.002643729,190.195396044,0.002310857,543.600690855,0.001673166,1350.205895662,0.001245937,4541.507126326,0.000887339
99.758520597,0.002617877,196.064966723,0.002268911,560.608915281,0.001693726,1392.515378233,0.001270424,4687.054463018,0.000849979
102.636066626,0.002584434,202.115676696,0.002262855,578.149294471,0.001653483,1436.150652907,0.001266449,4837.266336533,0.000899565
105.596615803,0.002559768,208.353116057,0.002221021,596.238478531,0.001629412,1481.153264149,0.00123592,4992.292237092,0.000871942
108.642562362,0.002548976,214.783047413,0.002230554,614.893638513,0.001599199,1527.566058238,0.001233535,5152.286445818,0.000859489
111.7763696,0.002548264,221.411411209,0.002212833,634.132482719,0.001614619,1575.433224071,0.001211911,5317.408188271,0.000831866
115.00057187,0.002504742,228.244331217,0.002176607,653.973273511,0.001606846,1624.800335227,0.001195852,5487.821792915,0.000821903
118.317776626,0.002488021,235.288120194,0.002166849,674.434844644,0.001549678,1675.714393361,0.001181224,5663.696854647,0.000833224
121.730666535,0.002458492,242.549285711,0.002118398,695.536619147,0.001539649,1728.22387295,0.001158804,5845.208403589,0.000790431
125.242001648,0.002427302,250.03453617,0.002092939,717.298627757,0.001550556,1782.378767448,0.00116262,6032.537079266,0.000801299
128.854621627,0.002448174,257.750786997,0.002100453,739.741527934,0.001515578,1838.230636884,0.001153239,6225.869310387,0.000795412
132.571448045,0.002393149,265.705167036,0.00207634,762.886623471,0.001510312,1895.832656947,0.001128117,6425.397500373,0.000785223
136.395486751,0.00239137,273.905025129,0.002049086,786.755884716,0.001488248,1955.239669621,0.00111651,6631.320218836,0.000805375
140.329830293,0.002341325,282.357936911,0.002048413,811.371969428,0.001490379,2016.508235392,0.001105698,6843.842399195,0.000760317
144.377660429,0.00232152,291.071711807,0.00200142,836.758244281,0.001453521,2079.696687104,0.001095681,7063.17554263,0.000763034
148.542250692,0.002310728,300.054400244,0.001967661,862.938807051,0.001439605,2144.865185492,0.001115715,7289.537928557,0.000734732
152.826969041,0.00226851,309.314301095,0.001960146,889.938509485,0.001454398,2212.075776464,0.001101405,7523.154831869,0.000751487
157.235280585,0.00224918,318.859969339,0.001954651,917.782980894,0.001413277,2281.392450173,0.001055294,7764.258747121,0.000711863
161.770750384,0.002207674,328.700223969,0.001917639,946.49865248,0.001413653,2352.881201938,0.001050842,8013.089619913,0.000746053
166.437046332,0.002224158,338.844156139,0.001905975,976.11278243,0.001365136,2426.610095082,0.001045277,8269.895085679,0.000706656
171.237942124,0.002154901,349.301137564,0.001873226,1006.653481784,0.001341316,2502.649325731,0.001019996,8534.930716135,0.000685825
176.17732031,0.002193324,360.080829173,0.001870085,1038.149741125,0.001362754,2581.071289646,0.001014908,8808.460273623,0.000678353
181.259175429,0.002121459,371.193190044,0.001846645,1070.631458094,0.001310851,2661.950651152,0.000995828,9090.755973602,0.000679032
186.487617244,0.002127388,382.648486595,0.001834083,1104.129465772,0.001285903,2745.364414223,0.001006958,9382.098755563,0.000683334
191.866874067,0.002079715,394.457302075,0.001803465,1138.67556195,0.00131198,2831.391995799,0.000952897,9682.778562612,0.000684014
197.401296173,0.002062875,406.63054634,0.001772846,1174.302539309,0.00129004,2920.115301394,0.000967366,9993.094630026,0.00066273
203.095359323,0.002101417,419.179465933,0.001743349,1211.044216552,0.001270734,3011.618803079,0.000962119,10313.355783044,0.000637145
208.953668381,0.002048051,432.11565447,0.001744246,1248.935470501,0.00125431,3105.989619906,0.000954487,10643.880744214,0.000669523
214.980961039,0.002023147,445.45106336,0.001712058,1288.012269211,0.001252555,3203.317600853,0.00094765,10984.998450584,0.000651183
221.182111649,0.001963852,459.198012837,0.001696917,1328.311706107,0.001240018,3303.695410368,0.000937951,11337.048381054,0.000633296
227.562135163,0.00194891,473.369203348,0.001694898,1369.872035195,0.001209554,3407.218616594,0.000908695,11700.38089423,0.000610427
234.126191191,0.001958041,487.977727286,0.001639605,1412.732707377,0.001191375,3513.985782354,0.00091744,12075.357577097,0.000647787
240.879588173,0.00192448,503.037081085,0.001658335,1456.934407899,0.001178588,3624.098558997,0.000889774,12462.351604865,0.000625371
247.827787668,0.001891394,518.561177686,0.001629063,1502.519094967,0.00118097,3737.661783176,0.000878961,12861.748112359,0.000592993
254.97640878,0.001853208,534.564359397,0.001583976,1549.530039583,0.001155771,3854.783576658,0.000882777,13273.944577297,0.000616994
262.331232692,0.001853801,551.061411139,0.001594294,1598.011866613,0.00113521,3975.575449271,0.000839211,13699.351215862,0.000601371
269.898207347,0.001808974,568.067574107,0.001574331,1648.01059715,0.001119414,4100.152405066,0.000868944,14138.391390946,0.000591182
277.683452259,0.001828541,585.598559849,0.001546516,1699.5736922,0.001114775,4228.633051815,0.000851136,14591.502033477,0.0005622
285.693263458,0.001801147,603.670564786,0.001551114,1752.750097733,0.001077666,4361.139713931,0.00086481,15059.134077254,0.000581898
293.934118585,0.001791422,622.300285169,0.001491335,1807.590291142,0.001095343,4497.798548933,0.000823947,15541.752907716,0.000569898
302.412682128,0.001753473,641.504932511,0.001475633,1864.146329165,0.001090329,4638.73966756,0.000812181,16039.838825084,0.000567634
311.135810815,0.001716711,661.302249482,0.001462736,1922.471897292,0.001067511,4784.097257647,0.000804867,16553.887522362,0.00057737
320.110559153,0.001703666,681.710526306,0.001433911,1982.622360731,0.001035919,4934.00971188,0.000786263,17084.410578645,0.000565596
329.344185143,0.00167722,702.748617656,0.001409349,2044.654816962,0.001019495,5088.619759561,0.000776723,17631.935968238,0.000551332
338.844156139,0.001672595,724.435960075,0.001410359,2108.628149933,0.001014355,5248.074602498,0.000755576,18197.0085861,0.000523935
348.618154894,0.001628598,746.792589931,0.001423032,2174.603085961,0.000998559,5412.526055152,0.000776087,18780.190790114,0.000531633
358.67408577,0.001619704,769.839161929,0.001386806,2242.642251372,0.001002947,5582.130689177,0.000749693,19382.062960749,0.00051918
369.020081132,0.001580095,793.596968196,0.001355739,2312.810231949,0.000982136,5757.049982493,0.000736178,20003.22407865,0.000519407
379.664507922,0.001576774,818.087957946,0.001344972,2385.173634241,0.000971354,5937.450473022,0.000751601,20644.29232074,0.000504916
390.615974431,0.001557088,843.334757764,0.001314466,2459.801148789,0.00094954,6123.503917248,0.000723458,21305.905675427,0.000508765
401.883337254,0.0015342,869.360692509,0.001297979,2536.763615328,0.000944024,6315.387453744,0.000719165,21988.722577531,0.000502878
413.475708457,0.001512498,896.189806862,0.001296521,2616.134090035,0.000917947,6513.283771823,0.00071519,22693.422563551,0.000495406
425.402462944,0.001481546,923.846887538,0.001286202,2697.987914872,0.000914186,6717.381285474,0.00070565,23420.706947938,0.000493595
437.673246039,0.001485341,952.357486192,0.001244368,2782.402789108,0.000899267,6927.874312745,0.000701992,24171.299521044,0.00046416
450.297981288,0.001446918,981.74794302,0.00123248,2869.458843075,0.000873191,7144.963260755,0.000689272,24945.94726943,0.000461443
463.286878481,0.001422726,1012.045411097,0.001207245,2959.238714226,0.000880337,7368.854816494,0.00066574,25745.421119265,0.000475255
476.650441911,0.001404107,1043.27788146,0.001191655,3051.827625585,0.000853006,7599.76214361,0.000651589,26570.516703551,0.000451254
490.399478868,0.001361296,1075.474208973,0.001184141,3147.31346664,0.000834953,7837.905085356,0.000666217,27422.055153932,0.000410725
504.545108383,0.001344456,1108.66413898,0.001171916,3245.78687677,0.000840469,8083.510373901,0.000640141,28300.883917879,0.0004465
519.098770211,0.001335918,1142.87833479,0.001159354,3347.341331292,0.000837586,8336.811846196,0.000635053,29207.877602072,0.000415706
534.072234094,0.001316706,1178.148406003,0.001125707,3452.073230183,0.000808877,8598.050666612,0.000615655,30143.938842795,0.000444009
549.477609268,0.001291209,1214.506937716,0.001116174,3560.08198959,0.000795211,8867.47555654,0.000626149,31109.999204245,0.000428386
565.327354266,0.001263815,1251.987520625,0.001078714,3671.470136204,0.000788567,9145.343031205,0.000614224,32107.020105619,0.000420235
581.634286986,0.001245315,1290.624782061,0.00108006,3786.343404576,0.000778161,9431.917643879,0.000598959,33135.993777909,0.000425443
598.41159506,0.001230135,1330.454417978,0.00104417,3904.810837493,0.000768006,9727.47223777,0.000598482,34197.944251371,0.000418197
615.672846521,0.001205587,1371.513225936,0.001049666,4026.984889477,0.000766001,10032.28820578,0.000601185,35293.928374635,0.000420914
633.43200077,0.001204283,1413.839139095,0.001026001,4152.98153354,0.000732903,10346.655758424,0.000590373,36425.036866476,0.000393064
651.703419871,0.001184241,1457.471261257,0.001016356,4282.920371268,0.000726008,10670.874200131,0.000576858,37592.395401292,0.000383328
670.501880163,0.00113218,1502.449902999,0.000978559,4416.924746348,0.00070269,11005.252214205,0.000568113,38797.165729369,0.000384234
689.842584209,0.001125657,1548.816618912,0.000976989,4555.121861657,0.000712594,11350.108156723,0.000549351,40040.546833055,0.000388763
709.741173094,0.001119016,1596.614245993,0.000965998,4697.642900008,0.000679622,11705.770359631,0.0005511,41323.776119976,0.000376309
730.21373907,0.001120795,1645.886943219,0.000966895,4844.623148669,0.000688523,12072.577443349,0.000529635,42648.130654503,0.000369743
751.276838572,0.001091385,1696.680232346,0.000925173,4996.20212779,0.000675359,12450.878639161,0.000520254,44014.928428681,0.000353894
772.947505608,0.001050946,1749.041039966,0.000935267,5152.52372284,0.000667712,12841.034121716,0.000532179,45425.529673887,0.00035163
795.243265533,0.001027583,1803.01774086,0.000889283,5313.736321187,0.00065856,13243.415351947,0.000509282,46881.338214526,0.000368385
818.182149225,0.001033394,1858.660202689,0.000892423,5479.992952956,0.000642638,13658.405430725,0.000493541,48383.802865116,0.000357064
841.782707661,0.001022484,1916.019832068,0.000854851,5651.451436291,0.000639504,14086.399463613,0.000490997,49934.418872135,0.000346196
866.064026926,0.001000782,1975.149622061,0.000854403,5828.274527165,0.000607911,14527.804937031,0.000507056,51534.72940209,0.000349592
891.045743646,0.000969593,2036.104201132,0.000841505,6010.630073873,0.000605654,14983.042106227,0.000485114,53186.327077268,0.000341894
916.748060865,0.000947535,2098.939883624,0.000817616,6198.691176361,0.000587601,15452.544395384,0.000481775,54890.855560704,0.000315403
943.191764388,0.00092607,2163.714721779,0.000810325,6392.63635054,0.0005871,15936.758810288,0.000454586,56650.011191953,0.000322195
970.398239588,0.000920259,2230.488559378,0.000791932,6592.649697745,0.000556886,16436.146363906,0.000452519,58465.544675275,0.00031427
998.389488702,0.000883971,2299.323087021,0.000773202,6798.921079486,0.000556009,16951.182515314,0.000441548,60339.26282193,0.000320837
1027.188148625,0.000855628,2370.28189913,0.00077309,7011.646297677,0.00055651,17482.357622375,0.000456335,62273.030348312,0.000309516
1056.817509214,0.000859897,2443.430552694,0.000755481,7231.027280501,0.000545352,18030.177408596,0.000437732,64268.771731702,0.000297515
1087.301532125,0.000829301,2518.836627842,0.000731704,7457.272274083,0.000535197,18595.163444625,0.000417061,66328.473125502,0.000301591
1118.664870192,0.000826929,2596.569790274,0.000731368,7690.596040173,0.000525168,19177.853644827,0.000427238,68454.184335848,0.000291176
1150.932887363,0.000792538,2676.701855626,0.000714881,7931.220060006,0.000504608,19778.802779424,0.000415948,70648.020861565,0.000282345
1184.131679209,0.00078566,2759.306855818,0.00068572,8179.372744537,0.000503229,20398.583002686,0.000410383,72912.165999507,0.000276232
1218.288094034,0.000768583,2844.461107448,0.000677084,8435.289651265,0.000494077,21037.784397665,0.000396868,75248.873017358,0.000275779
1253.429754583,0.000759095,2932.243282303,0.000676411,8699.213707832,0.000488059,21697.015538009,0.000394483,77660.467396084,0.000270798
1289.585080383,0.000723518,3022.734480039,0.000660597,8971.395442619,0.000484173,22376.904067371,0.000383194,80149.349144231,0.000275553
1326.783310724,0.000712134,3116.018303105,0.000641867,9252.093222561,0.000456466,23078.097296984,0.000385261,82717.995186413,0.000267628
1365.054528309,0.000708932,3212.180933988,0.000640409,9541.5734984,0.000460729,23801.26282195,0.000369838,85368.961828332,0.000264458
1404.429683578,0.000682249,3311.311214826,0.000621792,9840.111057611,0.000437912,24547.08915685,0.000354892,88104.887300801,0.000246571
1444.940619741,0.000667781,3413.500729493,0.000608333,10147.989285243,0.000433398,25316.286391269,0.000368089,90928.494385306,0.000245439
1486.620098529,0.000658768,3518.84388821,0.000574574,10465.500432919,0.000425751,26109.586865859,0.000363637,93842.593123702,0.000241363
1529.501826688,0.000633983,3627.438014765,0.000578051,10792.945896258,0.000415471,26927.74586959,0.00034408,96850.083614754,0.000246118
1573.62048324,0.000628883,3739.383436432,0.000564144,11130.636500969,0.000413465,27771.542358847,0.00033136,99953.958900308,0.000230722
1619.011747528,0.000611688,3854.783576658,0.000547208,11478.892797902,0.000409704,28641.779699066,0.000325953,103157.307943951,0.00022325
1665.712328069,0.000585835,3973.745050615,0.000540815,11838.045367329,0.000396164,29539.286429603,0.000337243,106463.318705131,0.000212382
1713.75999224,0.000589867,4096.377763697,0.000520403,12208.435132747,0.000376105,30464.917052573,0.000319116,109875.281311807,0.000234118
1763.193596824,0.000562236,4222.795013061,0.000504028,12590.413684495,0.000372344,31419.552846411,0.000317208,113396.591334766,0.000217589
1814.053119432,0.000538162,4353.113592296,0.000484289,12984.343613501,0.000369586,32404.102704918,0.00030258,117030.753166883,0.000225514
1866.379690835,0.000540652,4487.453899331,0.000488999,13390.598855467,0.000348399,33419.504002612,0.000300036,120781.383510678,0.00021125
1920.215628223,0.000508396,4625.940047662,0.000478681,13809.56504583,0.00034539,34466.723487179,0.000285726,124652.214977639,0.000218948
1975.604469433,0.000516816,4768.699981018,0.000458381,14241.639885817,0.000346267,35546.758199907,0.000283659,128647.09980291,0.000200834
2032.591008154,0.000494402,4915.865591569,0.00044795,14687.233519968,0.000331474,36660.636424947,0.000292881,132770.013679008,0.000193362
2091.221330155,0.000481594,5067.572841773,0.000435164,15146.76892546,0.000333229,37809.41866833,0.000281433,137025.059712424,0.000207174
2151.542850555,0.000474005,5223.961889991,0.000414191,15620.682313613,0.000323952,38994.198667654,0.000265851,141416.472507015,0.000188155
2213.604352167,0.00047187,5385.177219975,0.000422491,16109.423543967,0.000303642,40216.104433421,0.000265374,145948.622378262,0.000200834
2277.456024949,0.000442578,5551.367774352,0.000398153,16613.456551302,0.000296496,41476.299322992,0.000262194,150626.01970259,0.000176834
2343.149506594,0.000428585,5722.687092228,0.000392209,17133.259786032,0.00028772,42775.983148204,0.000257583,155453.319406078,0.000166192
2410.737924293,0.000432735,5899.293451041,0.000378862,17669.326668367,0.000281201,44116.393317691,0.000245817,160435.32559702,0.000175475
2480.275937693,0.000401546,6081.350012787,0.000369441,18222.166056688,0.000274181,45498.806015005,0.000246771,165576.996346952,0.000175022
2551.819783108,0.000403918,6269.024974762,0.000367086,18792.302730583,0.000269793,46924.537413644,0.000236754,170883.448624908,0.00016823
2625.427318994,0.000386841,6462.491724954,0.000366974,19380.277888987,0.000260139,48394.944930166,0.000231506,176359.963389799,0.000165286
2701.158072739,0.000362886,6661.929002235,0.00034387,19986.649663912,0.000251489,49911.428516562,0.000231665,182011.99084601,0.000156909
2779.073288809,0.000368104,6867.521061488,0.000330747,20611.993650255,0.000251614,51475.431993126,0.000223079,187845.155867413,0.000157588
2859.235978271,0.00035162,7079.457843841,0.000313251,21256.903452171,0.000242462,53088.444423099,0.000220853,193865.26359522,0.000148531
2941.710969753,0.000340472,7297.935152144,0.000303157,21921.991246554,0.000230678,54752.001530377,0.00019589,200078.305215239,0.000146041
3026.564961874,0.000328376,7523.154831869,0.000302708,22607.888364141,0.000221024,56467.687161654,0.000201614,206490.463920269,0.000136984
3113.866577183,0.000313196,7755.324957586,0.000297325,23315.245888796,0.000213628,58237.134794375,0.000203045,213108.121063594,0.000146494
3203.686417651,0.000314857,7994.660025203,0.000280389,24044.735275553,0.000215508,60062.029091947,0.000199388,219937.862509676,0.000123399
3296.097121775,0.000301812,8241.38115013,0.000276464,24797.048987987,0.000213126,61944.107507678,0.000187463,226986.485188382,0.000140154
3391.173423314,0.00029185,8495.716271561,0.000268277,25572.901155531,0.000194196,63885.16193898,0.000189848,234261.003859254,0.000138342
3488.992211735,0.000291969,8757.900363064,0.000249322,26373.02825136,0.000206607,65887.040433407,0.00018158,241768.658092577,0.000132003
3589.632594386,0.000279043,9028.175649663,0.000252014,27198.189791486,0.000191437,67951.648948153,0.000166475,249516.91947416,0.000123852
3693.17596048,0.000265167,9306.791831627,0.000240238,28049.169055721,0.000191312,70080.95316468,0.000159479,257513.499041031,0.000123852
